id	sn	s1	s2	s3	s4	s5	s6	d	dp2	dp2s	d2	d2s	dp4	dp4s	d4	d4s
40027	5	1	2	0	1	0	1	3	5	6	4	4	3	7	3	3
40029	0	0	0	0	0	0	0	3	5	6	4	4	4	6	3	2
40031	4	1	0	0	2	0	1	3	4	6	3	4	3	7	2	2
40033	0	0	0	0	0	0	0	3	3	6	3	3	3	6	2	2
40035	0	0	0	0	0	0	0	5	6	6	5	4	4	6	4	2
40037	0	0	0	0	0	0	0	4	5	6	5	4	4	7	4	3
40039	1	1	0	0	0	0	0	3	3	6	3	3	3	7	2	2
40041	0	0	0	0	0	0	0	5	6	6	5	3	4	6	4	2
40043	0	0	0	0	0	0	0	3	3	6	3	3	3	6	2	2
40045	0	0	0	0	0	0	0	2	3	5	3	3	2	6	2	2
40047	1	0	0	0	1	0	0	3	4	6	4	4	3	7	3	3
40049	0	0	0	0	0	0	0	3	4	6	4	4	3	7	3	3
40051	1	1	0	0	0	0	0	3	4	6	3	4	3	7	3	3
40053	0	0	0	0	0	0	0	3	4	6	4	3	3	6	3	2
40055	0	0	0	0	0	0	0	2	3	6	3	3	2	6	2	2
40057	0	0	0	0	0	0	0	2	3	5	2	3	2	6	2	2
40059	0	0	0	0	0	0	0	2	3	5	3	3	2	6	2	2
40061	0	0	0	0	0	0	0	4	6	6	5	4	4	6	4	2
40063	0	0	0	0	0	0	0	4	5	6	4	4	4	7	3	3
40065	2	0	0	0	2	0	0	2	3	6	3	4	2	6	2	2
40067	0	0	0	0	0	0	0	3	4	6	3	3	3	6	3	2
40069	1	0	0	0	1	0	0	3	5	6	4	4	3	6	3	2
40071	1	0	0	0	1	0	0	4	5	6	4	4	3	6	3	3
40073	0	0	0	0	0	0	0	3	4	6	4	4	3	7	3	3
40075	0	0	0	0	0	0	0	2	3	6	3	3	2	6	2	2
40077	1	0	0	0	1	0	0	4	5	6	4	4	4	6	4	2
40079	1	0	0	0	1	0	0	4	6	6	5	4	4	6	4	2
40081	0	0	0	0	0	0	0	4	5	6	4	4	4	7	3	3
40083	1	1	0	0	0	0	0	3	5	6	4	4	3	7	3	3
40085	0	0	0	0	0	0	0	3	4	6	3	3	3	6	3	2
40087	0	0	0	0	0	0	0	3	4	6	4	4	3	7	3	3
40089	0	0	0	0	0	0	0	4	5	5	4	3	4	6	3	2
40091	0	0	0	0	0	0	0	4	5	6	5	4	4	6	4	3
40093	0	0	0	0	0	0	0	3	4	6	3	3	3	6	3	2
40095	0	0	0	0	0	0	0	3	4	6	4	3	3	6	3	2
40097	0	0	0	0	0	0	0	4	6	6	5	4	4	6	4	3
40099	0	0	0	0	0	0	0	3	4	6	4	4	3	7	3	3
40101	3	0	1	0	2	0	0	4	6	6	5	4	4	6	4	3
40103	0	0	0	0	0	0	0	4	5	6	4	4	3	7	3	3
40105	0	0	0	0	0	0	0	4	6	6	5	4	4	6	4	3
40107	0	0	0	0	0	0	0	4	5	6	4	4	4	7	3	3
40109	19	3	4	6	3	0	3	4	5	6	4	4	4	7	3	3
40111	2	1	0	0	1	0	0	4	5	6	5	4	4	7	4	3
40113	0	0	0	0	0	0	0	4	5	6	5	4	4	7	4	3
40115	1	0	0	0	1	0	0	5	6	6	5	3	4	6	4	2
40117	0	0	0	0	0	0	0	4	5	6	4	4	4	7	4	3
40119	2	1	0	0	1	0	0	4	5	6	4	4	4	7	3	3
40121	0	0	0	0	0	0	0	4	5	6	4	4	4	6	3	2
40123	1	1	0	0	0	0	0	3	5	6	4	4	4	7	3	3
40125	4	0	3	0	1	0	0	4	5	6	4	4	4	7	3	3
40127	0	0	0	0	0	0	0	4	5	6	4	3	4	6	3	2
40129	0	0	0	0	0	0	0	2	3	5	3	3	2	6	2	2
40131	1	1	0	0	0	0	0	4	6	6	5	4	4	7	4	3
40133	1	0	0	0	1	0	0	4	5	6	4	4	4	7	3	3
40135	0	0	0	0	0	0	0	4	6	6	5	4	4	6	4	2
40137	0	0	0	0	0	0	0	3	4	6	3	4	3	7	3	2
40139	1	1	0	0	0	0	0	2	2	5	2	3	2	6	2	2
40141	0	0	0	0	0	0	0	2	3	6	3	3	2	6	2	2
40143	21	1	3	7	3	0	7	4	6	6	5	4	4	7	4	3
40145	0	0	0	0	0	0	0	4	6	6	5	4	4	7	4	3
40147	1	0	1	0	0	0	0	4	5	6	5	4	4	6	4	3
40149	0	0	0	0	0	0	0	2	3	6	3	3	3	6	2	2
40151	1	1	0	0	0	0	0	3	3	6	3	3	3	6	3	2
40153	0	0	0	0	0	0	0	2	3	5	3	3	2	6	2	2
41001	0	0	0	0	0	0	0	0	0	2	0	4	0	2	0	2
41003	2	1	0	0	0	0	1	0	0	3	0	5	0	3	0	3
41005	5	0	1	1	1	0	2	0	0	4	0	6	0	3	0	3
41007	1	0	0	0	1	0	0	0	0	3	0	5	0	2	0	2
41009	0	0	0	0	0	0	0	0	0	3	0	5	0	2	0	3
41011	1	0	0	0	1	0	0	0	0	3	0	4	0	2	0	2
41013	0	0	0	0	0	0	0	0	0	3	0	4	0	2	0	2
41015	0	0	0	0	0	0	0	0	0	3	0	4	0	2	0	2
41017	3	1	0	0	1	0	1	0	0	3	0	5	0	3	0	2
41019	2	0	0	0	1	0	1	0	0	3	0	5	0	2	0	2
41021	0	0	0	0	0	0	0	0	0	3	0	4	0	2	0	2
41023	0	0	0	0	0	0	0	0	0	2	0	4	0	2	0	2
41025	0	0	0	0	0	0	0	0	0	2	0	4	0	2	0	2
41027	0	0	0	0	0	0	0	0	0	3	0	5	0	2	0	2
41029	3	1	0	0	0	0	2	0	0	3	0	5	0	2	0	2
41031	0	0	0	0	0	0	0	0	0	3	0	5	0	2	0	2
41033	2	0	0	0	1	0	1	0	0	3	0	5	0	2	0	2
41035	3	1	0	0	1	0	1	0	0	3	0	4	0	2	0	2
41037	0	0	0	0	0	0	0	0	0	2	0	4	0	2	0	2
41039	6	1	2	0	1	1	1	0	0	3	0	5	0	3	0	2
41041	2	0	0	0	1	0	1	0	0	3	0	5	0	2	0	2
41043	1	0	0	0	1	0	0	0	0	3	0	5	0	3	0	2
41045	1	0	0	0	1	0	0	0	0	2	0	4	0	2	0	2
41047	8	0	3	1	1	0	3	0	0	4	0	5	0	3	0	3
41049	0	0	0	0	0	0	0	0	0	3	0	4	0	2	0	2
41051	33	2	14	3	2	1	11	0	0	4	0	6	0	3	0	3
41053	1	1	0	0	0	0	0	0	0	3	0	5	0	3	0	3
41055	0	0	0	0	0	0	0	0	0	3	0	5	0	2	0	2
41057	1	0	0	0	1	0	0	0	0	4	0	5	0	2	0	2
41059	1	0	0	0	1	0	0	0	0	3	0	4	0	2	0	2
41061	1	1	0	0	0	0	0	0	0	2	0	4	0	2	0	2
41063	0	0	0	0	0	0	0	0	0	2	0	4	0	2	0	2
41065	1	0	0	0	1	0	0	0	0	3	0	5	0	2	0	2
41067	9	0	2	3	0	1	3	0	0	4	0	6	0	3	0	3
41069	0	0	0	0	0	0	0	0	0	3	0	4	0	2	0	2
41071	3	0	3	0	0	0	0	0	0	3	0	5	0	3	0	3
42001	2	0	2	0	0	0	0	8	6	4	7	8	9	9	9	9
42003	37	2	10	2	1	8	14	9	7	4	9	9	9	9	9	9
42005	0	0	0	0	0	0	0	9	6	4	9	8	9	9	9	9
42007	4	1	2	0	1	0	0	9	7	4	9	8	9	9	9	9
42009	0	0	0	0	0	0	0	8	6	4	8	8	9	9	9	9
42011	8	2	2	0	1	1	2	8	5	4	7	9	9	9	9	9
42013	2	1	0	0	0	0	1	8	6	4	8	8	9	9	9	9
42015	0	0	0	0	0	0	0	7	4	4	6	8	8	9	8	9
42017	10	0	2	1	1	1	5	9	5	4	7	9	9	9	9	9
42019	2	1	0	0	1	0	0	9	6	4	9	9	9	9	9	9
42021	7	1	2	0	1	2	1	9	6	4	8	8	9	9	9	9
42023	0	0	0	0	0	0	0	7	5	4	7	8	8	9	8	9
42025	0	0	0	0	0	0	0	8	4	4	7	8	9	9	9	9
42027	3	2	0	0	0	0	1	8	5	4	7	8	9	9	8	9
42029	7	3	2	0	0	0	2	8	5	4	7	9	9	9	9	9
42031	1	1	0	0	0	0	0	8	6	4	8	8	9	9	8	9
42033	3	1	0	0	0	0	2	8	5	4	8	8	9	9	8	9
42035	1	1	0	0	0	0	0	8	5	4	7	8	9	9	8	9
42037	1	1	0	0	0	0	0	8	4	4	6	8	9	9	8	9
42039	3	0	1	0	1	0	1	8	6	3	8	8	9	9	8	9
42041	6	2	2	1	0	0	1	8	5	4	7	8	9	9	9	9
42043	8	2	2	0	1	0	3	8	5	4	7	9	9	9	9	9
42045	15	2	7	0	1	2	3	9	5	4	7	9	9	9	9	9
42047	0	0	0	0	0	0	0	8	5	4	7	8	9	9	8	9
42049	12	2	3	0	0	1	6	8	5	3	8	8	8	9	8	9
42051	3	1	0	0	0	0	2	9	7	4	9	8	9	9	9	9
42053	0	0	0	0	0	0	0	8	5	4	8	8	9	9	8	9
42055	2	1	1	0	0	0	0	8	6	4	8	8	9	9	9	9
42057	0	0	0	0	0	0	0	8	6	4	8	8	9	9	9	9
42059	1	0	1	0	0	0	0	9	7	4	9	8	9	9	9	9
42061	2	0	1	0	0	0	1	8	6	4	8	8	9	9	9	9
42063	3	1	0	0	0	0	2	9	6	4	8	8	9	9	9	9
42065	0	0	0	0	0	0	0	8	5	4	8	8	9	9	8	9
42067	0	0	0	0	0	0	0	8	5	4	7	8	9	9	9	9
42069	10	1	5	0	0	2	2	7	4	4	6	8	8	9	8	9
42071	11	1	7	0	2	0	1	9	5	4	7	9	9	9	9	9
42073	4	0	1	0	0	1	2	9	6	4	9	8	9	9	9	9
42075	2	0	2	0	0	0	0	8	5	4	7	9	9	9	9	9
42077	8	1	3	0	1	1	2	8	5	4	7	9	9	9	9	9
42079	7	2	3	0	1	0	1	8	4	4	6	8	9	9	8	9
42081	2	1	1	0	0	0	0	7	4	4	6	8	9	9	8	9
42083	1	1	0	0	0	0	0	7	5	3	7	8	8	9	8	9
42085	4	1	2	0	0	0	1	9	6	4	9	8	9	9	8	9
42087	1	0	0	0	0	1	0	8	5	4	7	8	9	9	8	9
42089	1	1	0	0	0	0	0	8	4	4	6	8	9	9	9	9
42091	24	1	15	1	1	3	3	9	5	4	7	9	9	9	9	9
42093	0	0	0	0	0	0	0	8	5	4	7	8	9	9	8	9
42095	5	0	4	0	1	0	0	8	5	4	7	8	9	9	9	9
42097	1	0	0	0	0	0	1	8	5	4	7	8	9	9	8	9
42099	0	0	0	0	0	0	0	8	5	4	7	8	9	9	9	9
42101	37	1	18	4	1	3	10	9	5	4	8	9	9	9	9	9
42103	0	0	0	0	0	0	0	7	4	4	6	8	8	9	8	9
42105	0	0	0	0	0	0	0	7	4	4	6	8	8	9	8	9
42107	3	1	0	0	0	1	1	8	5	4	7	9	9	9	9	9
42109	1	0	1	0	0	0	0	8	5	4	7	8	9	9	8	9
42111	1	0	0	0	1	0	0	9	7	4	8	8	9	9	9	9
42113	0	0	0	0	0	0	0	7	4	4	6	8	8	9	8	9
42115	0	0	0	0	0	0	0	7	4	4	5	8	8	9	8	9
42117	1	1	0	0	0	0	0	7	4	4	6	8	8	9	8	9
42119	1	0	1	0	0	0	0	8	5	4	7	8	9	9	8	9
42121	1	0	0	0	0	0	1	8	6	4	8	8	9	9	8	9
42123	0	0	0	0	0	0	0	7	5	3	7	8	8	9	8	9
42125	5	1	1	0	0	2	1	9	7	4	9	9	9	9	9	9
42127	0	0	0	0	0	0	0	7	4	4	6	8	8	9	8	9
42129	10	2	3	0	1	1	3	9	7	4	9	9	9	9	9	9
42131	1	0	1	0	0	0	0	7	4	4	6	8	8	9	8	9
42133	6	1	1	1	0	0	3	8	5	4	7	8	9	9	9	9
44001	2	0	2	0	0	0	0	4	2	0	2	0	4	0	5	0
44003	2	0	1	0	1	0	0	4	2	0	2	0	4	0	5	0
44005	2	0	1	0	0	1	0	4	2	0	2	0	4	0	5	0
44007	10	1	6	0	0	1	2	4	2	0	2	0	4	0	5	0
44009	1	1	0	0	0	0	0	4	2	0	2	0	5	0	5	0
45001	1	0	1	0	0	0	0	6	7	4	6	2	7	4	6	3
45003	2	1	0	0	1	0	0	5	6	4	5	2	6	4	6	3
45005	1	0	0	0	1	0	0	5	5	4	5	2	5	4	5	3
45007	3	0	1	0	1	0	1	7	8	4	7	2	7	4	7	3
45009	2	0	1	0	1	0	0	5	5	4	5	2	6	4	5	3
45011	0	0	0	0	0	0	0	5	6	4	5	2	6	4	5	3
45013	2	1	0	0	1	0	0	4	4	4	4	2	5	4	4	3
45015	0	0	0	0	0	0	0	4	4	4	4	2	5	4	5	3
45017	0	0	0	0	0	0	0	5	6	4	5	2	6	4	5	3
45019	10	3	1	4	1	0	1	4	4	4	4	2	5	5	4	3
45021	1	0	1	0	0	0	0	7	8	4	7	2	7	4	7	3
45023	0	0	0	0	0	0	0	6	7	4	6	2	7	4	6	3
45025	1	0	0	0	1	0	0	6	7	4	6	2	6	4	6	3
45027	0	0	0	0	0	0	0	5	5	4	5	2	5	4	5	3
45029	0	0	0	0	0	0	0	4	5	4	4	2	5	4	5	3
45031	1	0	1	0	0	0	0	5	6	4	5	2	6	4	6	3
45033	0	0	0	0	0	0	0	5	6	4	5	2	6	4	5	3
45035	0	0	0	0	0	0	0	4	4	4	4	2	5	4	5	3
45037	0	0	0	0	0	0	0	6	6	4	6	2	6	4	6	3
45039	0	0	0	0	0	0	0	6	7	4	6	2	6	4	6	3
45041	3	1	0	0	1	0	1	5	6	4	5	2	6	4	5	3
45043	0	0	0	0	0	0	0	4	4	4	4	2	5	4	4	3
45045	8	0	2	4	1	0	1	7	8	4	7	2	7	4	7	4
45047	2	1	0	0	1	0	0	6	7	4	6	2	7	4	6	3
45049	0	0	0	0	0	0	0	4	5	4	4	2	5	4	5	3
45051	6	1	1	1	1	0	2	4	4	4	4	2	5	4	5	3
45053	0	0	0	0	0	0	0	4	4	4	4	2	5	4	4	3
45055	0	0	0	0	0	0	0	6	6	4	6	2	6	4	6	3
45057	1	0	0	0	1	0	0	6	7	4	6	2	7	4	6	3
45059	1	0	1	0	0	0	0	6	7	4	6	2	7	4	6	3
45061	0	0	0	0	0	0	0	5	6	4	5	2	6	4	6	3
45063	1	0	0	0	1	0	0	6	6	4	6	2	6	4	6	4
45065	0	0	0	0	0	0	0	6	7	4	6	2	6	4	6	3
45067	0	0	0	0	0	0	0	5	5	4	5	2	5	4	5	3
45069	0	0	0	0	0	0	0	6	6	4	5	2	6	4	6	3
45071	1	0	1	0	0	0	0	6	7	4	6	2	7	4	6	3
45073	0	0	0	0	0	0	0	7	8	4	7	2	7	4	7	3
45075	3	1	1	0	1	0	0	5	6	4	5	2	6	4	5	3
45077	2	1	1	0	0	0	0	7	8	4	7	2	7	4	7	3
45079	13	1	6	4	0	0	2	6	6	4	6	2	6	4	6	4
45081	0	0	0	0	0	0	0	6	7	4	6	2	6	4	6	3
45083	7	1	3	1	1	1	0	7	8	4	7	2	7	4	7	4
45085	3	0	1	0	2	0	0	5	6	4	5	2	6	4	5	3
45087	1	0	0	0	1	0	0	7	8	4	7	2	7	4	7	3
45089	1	0	0	0	1	0	0	5	5	4	4	2	5	4	5	3
45091	3	1	1	0	1	0	0	7	8	4	7	2	7	4	7	3
46003	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46005	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46007	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0
46009	0	0	0	0	0	0	0	3	3	0	3	0	2	1	3	0
46011	1	1	0	0	0	0	0	3	2	0	2	0	2	1	3	0
46013	2	1	1	0	0	0	0	2	2	0	2	0	2	1	2	0
46015	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46017	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46019	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0
46021	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0
46023	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46025	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46027	1	1	0	0	0	0	0	3	3	0	3	0	3	1	3	0
46029	1	0	0	0	1	0	0	2	2	0	2	0	2	1	2	0
46031	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0
46033	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0
46035	2	0	1	0	1	0	0	2	2	0	2	0	2	1	2	0
46037	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46039	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46041	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0
46043	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46045	0	0	0	0	0	0	0	1	1	0	1	0	1	1	2	0
46047	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0
46049	0	0	0	0	0	0	0	2	2	0	1	0	2	1	2	0
46051	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46053	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46055	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0
46057	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46059	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46061	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46063	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0
46065	0	0	0	0	0	0	0	1	1	0	1	0	1	1	2	0
46067	0	0	0	0	0	0	0	3	2	0	3	0	2	1	3	0
46069	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46071	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0
46073	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46075	0	0	0	0	0	0	0	2	2	0	1	0	1	1	2	0
46077	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46079	1	1	0	0	0	0	0	3	2	0	3	0	2	1	3	0
46081	1	1	0	0	0	0	0	1	1	0	1	0	1	1	1	0
46083	3	0	0	3	0	0	0	3	3	0	3	0	2	1	3	1
46085	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46087	0	0	0	0	0	0	0	3	2	0	3	0	2	1	3	0
46089	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0
46091	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46093	1	0	0	1	0	0	0	1	1	0	1	0	1	1	1	0
46095	0	0	0	0	0	0	0	2	2	0	2	0	1	1	2	0
46097	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46099	8	0	3	0	1	3	1	3	3	0	3	0	2	1	3	1
46101	0	0	0	0	0	0	0	3	3	0	3	0	2	1	3	0
46103	5	1	0	1	1	0	2	1	1	0	1	0	1	1	1	0
46105	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0
46107	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0
46109	1	0	0	0	1	0	0	2	2	0	2	0	2	0	2	0
46111	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46113	1	1	0	0	0	0	0	1	1	0	1	0	1	1	1	0
46115	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46117	0	0	0	0	0	0	0	1	1	0	1	0	1	1	2	0
46119	0	0	0	0	0	0	0	1	1	0	1	0	1	1	2	0
46121	1	0	1	0	0	0	0	2	2	0	2	0	2	1	2	0
46123	0	0	0	0	0	0	0	2	2	0	2	0	2	1	2	0
46125	0	0	0	0	0	0	0	3	3	0	3	0	2	1	3	0
46127	0	0	0	0	0	0	0	3	3	0	3	0	3	1	3	0
46129	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0
46135	2	0	1	0	0	1	0	3	3	0	3	0	2	1	3	0
46137	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0
47001	0	0	0	0	0	0	0	8	9	8	8	7	8	2	8	5
47003	1	0	0	0	1	0	0	7	9	8	8	7	7	2	7	5
47005	0	0	0	0	0	0	0	7	9	8	8	7	7	2	7	5
47007	0	0	0	0	0	0	0	7	9	8	8	7	8	2	7	5
47009	1	0	1	0	0	0	0	8	9	8	8	7	8	2	7	5
47011	3	0	2	0	1	0	0	7	9	8	8	7	7	2	7	5
47013	1	0	0	0	1	0	0	8	9	8	8	7	8	2	8	5
47015	0	0	0	0	0	0	0	7	9	8	8	7	7	3	7	5
47017	2	0	1	0	1	0	0	7	9	8	8	7	7	2	6	5
47019	3	0	2	0	1	0	0	8	9	7	8	6	8	2	8	5
47021	0	0	0	0	0	0	0	8	9	8	8	7	7	3	7	5
47023	1	0	1	0	0	0	0	6	8	8	7	7	6	2	6	5
47025	1	0	1	0	0	0	0	8	9	7	8	7	8	2	8	5
47027	0	0	0	0	0	0	0	8	9	8	9	7	8	2	8	5
47029	0	0	0	0	0	0	0	8	9	7	8	6	8	2	8	5
47031	0	0	0	0	0	0	0	7	9	8	8	7	7	2	7	5
47033	0	0	0	0	0	0	0	7	9	8	7	7	6	2	6	5
47035	1	0	0	0	1	0	0	8	9	8	8	7	8	2	7	5
47037	31	1	11	8	2	2	7	8	9	8	9	7	7	3	8	6
47039	0	0	0	0	0	0	0	7	9	8	7	7	7	2	6	5
47041	0	0	0	0	0	0	0	8	9	8	8	7	8	3	7	5
47043	1	0	0	0	1	0	0	7	9	8	8	7	7	2	7	5
47045	2	0	0	0	2	0	0	7	9	8	7	7	6	2	6	5
47047	0	0	0	0	0	0	0	6	8	7	7	7	6	2	6	5
47049	0	0	0	0	0	0	0	8	9	8	8	7	8	2	8	5
47051	1	0	1	0	0	0	0	7	9	8	8	7	7	2	7	5
47053	0	0	0	0	0	0	0	7	9	8	7	7	6	2	6	5
47055	2	0	1	0	1	0	0	7	9	8	8	7	7	2	7	5
47057	0	0	0	0	0	0	0	8	9	8	8	7	8	2	8	5
47059	1	0	1	0	0	0	0	8	9	7	8	6	8	2	8	5
47061	0	0	0	0	0	0	0	7	9	8	8	7	7	2	7	5
47063	2	0	0	0	2	0	0	8	9	8	8	7	8	2	8	5
47065	10	1	3	2	1	0	3	7	9	8	8	7	7	3	7	5
47067	0	0	0	0	0	0	0	8	9	7	8	6	8	2	8	5
47069	1	0	0	0	1	0	0	6	8	8	7	7	6	2	6	5
47071	1	0	0	0	1	0	0	6	8	8	7	7	6	2	6	5
47073	0	0	0	0	0	0	0	8	9	7	8	6	8	2	8	5
47075	0	0	0	0	0	0	0	6	8	8	7	7	6	2	6	5
47077	0	0	0	0	0	0	0	7	9	8	7	7	7	2	6	5
47079	1	0	0	0	1	0	0	7	9	8	8	7	7	2	7	5
47081	0	0	0	0	0	0	0	7	9	8	8	7	7	2	7	5
47083	0	0	0	0	0	0	0	7	9	8	8	7	7	2	7	5
47085	0	0	0	0	0	0	0	7	9	8	8	7	7	2	7	5
47087	0	0	0	0	0	0	0	8	9	8	8	7	8	3	8	5
47089	1	0	1	0	0	0	0	8	9	8	8	7	8	2	8	5
47091	0	0	0	0	0	0	0	8	9	7	8	6	8	2	8	5
47093	9	1	1	5	2	0	0	8	9	8	8	7	8	3	8	5
47095	0	0	0	0	0	0	0	7	8	7	7	7	6	2	6	5
47097	1	0	0	0	1	0	0	6	9	8	7	7	6	2	6	5
47099	0	0	0	0	0	0	0	7	9	8	7	7	7	2	6	5
47101	1	0	0	0	1	0	0	7	9	8	8	7	7	2	7	5
47103	0	0	0	0	0	0	0	7	9	8	8	7	7	2	7	5
47105	0	0	0	0	0	0	0	8	9	8	8	7	8	2	7	5
47107	2	0	1	0	1	0	0	7	9	8	8	7	8	2	7	5
47109	0	0	0	0	0	0	0	6	8	8	7	7	6	2	6	5
47111	0	0	0	0	0	0	0	8	9	8	9	7	8	2	8	5
47113	5	0	2	0	2	0	1	7	9	8	7	7	6	2	6	5
47115	0	0	0	0	0	0	0	7	9	8	8	7	7	2	7	5
47117	0	0	0	0	0	0	0	7	9	8	8	7	7	2	7	5
47119	1	0	0	0	1	0	0	7	9	8	8	7	7	2	7	5
47121	0	0	0	0	0	0	0	7	9	8	8	7	8	2	7	5
47123	1	0	1	0	0	0	0	7	9	8	8	7	8	2	7	5
47125	4	1	0	1	0	0	2	8	9	8	8	7	7	3	7	5
47127	1	0	0	0	1	0	0	7	9	8	8	7	7	2	7	5
47129	0	0	0	0	0	0	0	8	9	8	8	7	8	2	8	5
47131	0	0	0	0	0	0	0	7	9	7	8	7	7	2	6	5
47133	1	0	0	0	1	0	0	8	9	8	8	7	8	2	8	5
47135	0	0	0	0	0	0	0	7	9	8	8	7	7	2	6	5
47137	0	0	0	0	0	0	0	8	9	8	9	7	8	2	8	5
47139	0	0	0	0	0	0	0	7	9	8	8	7	7	2	7	5
47141	2	1	0	0	0	0	1	8	9	8	8	7	8	3	7	5
47143	2	0	2	0	0	0	0	7	9	8	8	7	8	2	7	5
47145	2	0	0	0	2	0	0	8	9	8	8	7	8	2	7	5
47147	0	0	0	0	0	0	0	8	9	8	8	7	7	3	7	5
47149	3	1	0	1	1	0	0	8	9	8	8	7	7	3	7	5
47151	1	0	0	0	1	0	0	8	9	8	8	7	8	2	8	5
47153	0	0	0	0	0	0	0	7	9	8	8	7	7	2	7	5
47155	0	0	0	0	0	0	0	8	9	7	8	7	8	2	7	5
47157	24	1	10	5	2	1	5	6	8	7	7	7	6	2	6	5
47159	0	0	0	0	0	0	0	8	9	8	8	7	8	3	7	5
47161	0	0	0	0	0	0	0	7	9	8	8	7	7	2	7	5
47163	2	0	1	0	1	0	0	8	9	7	8	6	8	2	8	5
47165	1	0	0	0	1	0	0	8	9	8	9	7	8	3	7	5
47167	1	0	0	0	1	0	0	6	8	8	7	7	6	2	6	5
47169	1	0	0	0	1	0	0	8	9	8	9	7	8	3	7	5
47171	0	0	0	0	0	0	0	8	9	7	8	6	8	2	8	5
47173	0	0	0	0	0	0	0	8	9	8	8	7	8	2	8	5
47175	0	0	0	0	0	0	0	7	9	8	8	7	8	2	7	5
47177	1	0	0	0	1	0	0	7	9	8	8	7	7	3	7	5
47179	2	1	0	1	0	0	0	8	9	7	8	6	8	2	8	5
47181	0	0	0	0	0	0	0	7	8	8	7	7	7	2	6	5
47183	1	1	0	0	0	0	0	7	9	8	8	7	7	2	6	5
47185	0	0	0	0	0	0	0	8	9	8	8	7	8	3	7	5
47187	2	0	2	0	0	0	0	8	9	8	8	7	7	3	7	5
47189	1	0	1	0	0	0	0	8	9	8	8	7	8	3	7	5
48001	0	0	0	0	0	0	0	3	3	9	3	9	3	9	2	8
48003	0	0	0	0	0	0	0	1	1	8	1	8	1	8	1	8
48005	1	0	0	0	1	0	0	3	3	9	3	9	3	9	2	8
48007	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48009	0	0	0	0	0	0	0	2	3	9	3	9	2	9	2	8
48011	0	0	0	0	0	0	0	2	2	8	2	8	2	8	2	8
48013	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48015	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48017	0	0	0	0	0	0	0	1	2	8	1	8	1	8	1	8
48019	0	0	0	0	0	0	0	1	1	9	1	9	1	9	1	8
48021	0	0	0	0	0	0	0	2	2	9	2	9	2	9	2	9
48023	0	0	0	0	0	0	0	2	3	9	2	9	2	9	2	8
48025	1	0	0	0	1	0	0	1	1	9	1	9	1	9	1	8
48027	4	1	1	0	2	0	0	2	2	9	2	9	2	9	2	9
48029	28	2	7	8	4	0	7	1	1	9	1	9	1	9	1	9
48031	0	0	0	0	0	0	0	1	2	9	1	9	1	9	1	9
48033	0	0	0	0	0	0	0	1	2	9	1	8	1	8	1	8
48035	0	0	0	0	0	0	0	2	3	9	2	9	2	9	2	9
48037	2	1	0	0	1	0	0	4	5	9	4	8	4	9	3	8
